SAT-Plan,zigzag
path?,time,iters,segments
True,0.013159036636352539,7,7
True,0.013169288635253906,7,7
True,0.014073848724365234,7,7
True,0.014709949493408203,7,7
True,0.012903928756713867,7,7
True,0.012835025787353516,7,7
True,0.012409210205078125,7,7
True,0.01253199577331543,7,7
True,0.013390064239501953,7,7
True,0.013772964477539062,7,7
True,0.01450800895690918,7,7
True,0.015446901321411133,7,7
True,0.01381230354309082,7,7
True,0.013055086135864258,7,7
True,0.012830972671508789,7,7
True,0.012907028198242188,7,7
True,0.013110160827636719,7,7
True,0.012653112411499023,7,7
True,0.012694120407104492,7,7
True,0.012413978576660156,7,7
True,0.012490034103393555,7,7
True,0.01237797737121582,7,7
True,0.012560844421386719,7,7
True,0.01244211196899414,7,7
True,0.01262211799621582,7,7
True,0.012518882751464844,7,7
True,0.012778997421264648,7,7
True,0.012669086456298828,7,7
True,0.013599157333374023,7,7
True,0.012521982192993164,7,7
True,0.013440847396850586,7,7
True,0.012783050537109375,7,7
True,0.01248788833618164,7,7
True,0.012760639190673828,7,7
True,0.013106822967529297,7,7
True,0.013463020324707031,7,7
True,0.012975215911865234,7,7
True,0.013058185577392578,7,7
True,0.013257026672363281,7,7
True,0.015127182006835938,7,7
True,0.01288604736328125,7,7
True,0.012925863265991211,7,7
True,0.012946844100952148,7,7
True,0.014106035232543945,7,7
True,0.012981891632080078,7,7
True,0.01276707649230957,7,7
True,0.013156890869140625,7,7
True,0.012984037399291992,7,7
True,0.012959957122802734,7,7
True,0.013664960861206055,7,7
True,0.013416051864624023,7,7
True,0.013387203216552734,7,7
True,0.01312708854675293,7,7
True,0.013081789016723633,7,7
True,0.01303410530090332,7,7
True,0.013296127319335938,7,7
True,0.013244152069091797,7,7
True,0.013302803039550781,7,7
True,0.013087987899780273,7,7
True,0.013265848159790039,7,7
True,0.013100147247314453,7,7
True,0.01288604736328125,7,7
True,0.013000965118408203,7,7
True,0.012900829315185547,7,7
True,0.01315927505493164,7,7
True,0.013270139694213867,7,7
True,0.013300895690917969,7,7
True,0.013251066207885742,7,7
True,0.013398170471191406,7,7
True,0.013556957244873047,7,7
True,0.013699054718017578,7,7
True,0.013888120651245117,7,7
True,0.013068199157714844,7,7
True,0.013089656829833984,7,7
True,0.012976884841918945,7,7
True,0.013115167617797852,7,7
True,0.012985944747924805,7,7
True,0.013229131698608398,7,7
True,0.01304769515991211,7,7
True,0.013494014739990234,7,7
True,0.012923955917358398,7,7
True,0.013276815414428711,7,7
True,0.014168977737426758,7,7
True,0.01364588737487793,7,7
True,0.013840198516845703,7,7
True,0.013425827026367188,7,7
True,0.013328790664672852,7,7
True,0.013177156448364258,7,7
True,0.013494014739990234,7,7
True,0.014207124710083008,7,7
True,0.01335906982421875,7,7
True,0.013351917266845703,7,7
True,0.013815164566040039,7,7
True,0.013898134231567383,7,7
True,0.014523983001708984,7,7
True,0.013684988021850586,7,7
True,0.013078689575195312,7,7
True,0.013576984405517578,7,7
True,0.013670206069946289,7,7
True,0.014219999313354492,7,7
