SAT-Plan,maze
path?,time,iters,segments
True,0.05657196044921875,9,9
True,0.05313301086425781,9,9
True,0.05353903770446777,9,9
True,0.050963401794433594,9,9
True,0.051299095153808594,9,9
True,0.04926800727844238,9,9
True,0.052294015884399414,9,9
True,0.04965829849243164,9,9
True,0.05349898338317871,9,9
True,0.05169391632080078,9,9
True,0.05231904983520508,9,9
True,0.05091094970703125,9,9
True,0.054583072662353516,9,9
True,0.05071902275085449,9,9
True,0.05342912673950195,9,9
True,0.05076289176940918,9,9
True,0.05175280570983887,9,9
True,0.05187201499938965,9,9
True,0.05226707458496094,9,9
True,0.0534360408782959,9,9
True,0.05283403396606445,9,9
True,0.053198814392089844,9,9
True,0.0538179874420166,9,9
True,0.056568145751953125,9,9
True,0.0522618293762207,9,9
True,0.05401897430419922,9,9
True,0.050927162170410156,9,9
True,0.05261111259460449,9,9
True,0.05333423614501953,9,9
True,0.0520172119140625,9,9
True,0.05329012870788574,9,9
True,0.054212093353271484,9,9
True,0.05261087417602539,9,9
True,0.05465579032897949,9,9
True,0.05354189872741699,9,9
True,0.05409598350524902,9,9
True,0.05515289306640625,9,9
True,0.05093884468078613,9,9
True,0.054280996322631836,9,9
True,0.05202674865722656,9,9
True,0.057257890701293945,9,9
True,0.05439901351928711,9,9
True,0.05505108833312988,9,9
True,0.05267977714538574,9,9
True,0.05454277992248535,9,9
True,0.054641008377075195,9,9
True,0.054049015045166016,9,9
True,0.05768704414367676,9,9
True,0.05375790596008301,9,9
True,0.05640077590942383,9,9
True,0.05644702911376953,9,9
True,0.052719831466674805,9,9
True,0.052535057067871094,9,9
True,0.0566861629486084,9,9
True,0.055703163146972656,9,9
True,0.0528261661529541,9,9
True,0.05382227897644043,9,9
True,0.05545687675476074,9,9
True,0.05721902847290039,9,9
True,0.052391767501831055,9,9
True,0.05633807182312012,9,9
True,0.05728507041931152,9,9
True,0.05385589599609375,9,9
True,0.056993722915649414,9,9
True,0.05267596244812012,9,9
True,0.05931806564331055,9,9
True,0.05430293083190918,9,9
True,0.05737590789794922,9,9
True,0.054235219955444336,9,9
True,0.05707812309265137,9,9
True,0.05295205116271973,9,9
True,0.05661273002624512,9,9
True,0.05809211730957031,9,9
True,0.05313992500305176,9,9
True,0.059007883071899414,9,9
True,0.057832956314086914,9,9
True,0.054627180099487305,9,9
True,0.05873608589172363,9,9
True,0.055639028549194336,9,9
True,0.058545827865600586,9,9
True,0.05304288864135742,9,9
True,0.05746293067932129,9,9
True,0.05355215072631836,9,9
True,0.060199737548828125,9,9
True,0.05905008316040039,9,9
True,0.05258989334106445,9,9
True,0.06059718132019043,9,9
True,0.0531768798828125,9,9
True,0.05947422981262207,9,9
True,0.053436994552612305,9,9
True,0.06180715560913086,9,9
True,0.058717966079711914,9,9
True,0.06038665771484375,9,9
True,0.05446815490722656,9,9
True,0.06007099151611328,9,9
True,0.05866694450378418,9,9
True,0.05910611152648926,9,9
True,0.059111833572387695,9,9
True,0.054862022399902344,9,9
True,0.06049990653991699,9,9
